 height   mass  gender
 161.49  65.33  Female
 157.36  57.74  Female
 157.87  60.78  Female
 164.86  69.19  Female
 159.88  62.03  Female
 148.62  51.60  Female
 166.84  65.53  Female
 158.34  60.82  Female
 152.15  54.23  Female
 164.30  65.49  Female
 164.73  71.86  Female
 154.10  56.07  Female
 162.02  58.14  Female
 172.92  82.86  Female
 159.30  52.63  Female
 154.75  52.06  Female
 160.92  55.38  Female
 170.70  70.83  Female
 148.14  53.09  Female
 172.76  77.91  Female
 152.44  60.47  Female
 162.85  66.62  Female
 176.39  74.54  Female
 166.93  63.50  Female
 168.60  69.59  Female
 164.50  61.58  Female
 159.59  64.66  Female
 144.65  48.60  Female
 156.85  51.25  Female
 172.07  69.23  Female
 165.75  70.37  Female
 160.13  54.39  Female
 161.11  60.03  Female
 152.25  56.01  Female
 171.26  71.05  Female
 161.42  58.58  Female
 161.53  65.98  Female
 162.44  59.91  Female
 159.11  66.55  Female
 148.89  51.72  Female
 157.60  52.84  Female
 165.31  67.66  Female
 163.97  61.02  Female
 157.94  60.72  Female
 153.42  53.84  Female
 143.96  44.11  Female
 158.62  60.02  Female
 165.52  68.92  Female
 157.28  52.55  Female
 138.73  32.38  Female
 141.58  49.03  Female
 158.18  59.00  Female
 158.93  57.23  Female
 158.52  64.75  Female
 152.85  44.78  Female
 156.64  61.10  Female
 171.03  74.80  Female
 174.70  80.02  Female
 153.78  46.51  Female
 162.07  65.95  Female
 166.97  65.35  Female
 152.96  49.52  Female
 159.75  53.61  Female
 169.37  66.74  Female
 159.34  50.00  Female
 166.24  63.77  Female
 156.73  56.60  Female
 171.53  71.53  Female
 156.50  53.11  Female
 162.41  67.96  Female
 168.39  69.45  Female
 173.29  73.89  Female
 169.27  73.54  Female
 163.38  67.42  Female
 170.93  73.71  Female
 157.14  48.40  Female
 156.57  53.45  Female
 157.67  46.78  Female
 163.49  57.38  Female
 175.61  75.14  Female
 161.09  62.78  Female
 167.34  68.51  Female
 160.89  63.01  Female
 168.17  67.05  Female
 174.72  76.62  Female
 164.35  69.20  Female
 164.44  69.38  Female
 166.64  69.95  Female
 168.24  65.86  Female
 165.37  71.47  Female
 167.05  69.24  Female
 169.35  67.31  Female
 157.29  59.30  Female
 167.80  72.69  Female
 170.59  72.65  Female
 144.72  40.44  Female
 162.77  71.47  Female
 160.55  63.70  Female
 147.27  41.78  Female
 159.10  58.76  Female
 170.88  66.44  Female
 175.47  74.21  Female
 158.44  59.31  Female
 164.75  72.37  Female
 158.07  55.67  Female
 179.43  83.12  Female
 166.09  63.82  Female
 160.81  60.96  Female
 168.31  71.99  Female
 168.36  60.21  Female
 160.64  54.07  Female
 163.62  53.21  Female
 177.84  85.54  Female
 177.13  72.39  Female
 157.20  50.30  Female
 163.10  71.75  Female
 158.77  57.19  Female
 163.21  56.64  Female
 159.52  56.58  Female
 158.12  55.59  Female
 160.17  60.75  Female
 157.37  59.40  Female
 150.31  52.36  Female
 168.61  68.09  Female
 165.29  67.68  Female
 154.22  59.25  Female
 159.12  56.14  Female
 154.83  48.02  Female
 174.88  80.86  Female
 161.53  65.50  Female
 163.11  66.03  Female
 163.71  69.40  Female
 144.25  43.23  Female
 170.20  68.81  Female
 175.24  83.28  Female
 151.79  45.52  Female
 163.60  59.65  Female
 156.41  62.16  Female
 160.40  63.80  Female
 147.42  45.58  Female
 169.12  64.99  Female
 170.14  63.50  Female
 167.74  62.53  Female
 164.09  67.41  Female
 167.48  61.64  Female
 166.76  65.09  Female
 153.08  51.28  Female
 159.86  59.34  Female
 167.94  76.00  Female
 163.34  60.26  Female
 163.00  67.72  Female
 162.65  62.90  Female
 159.12  55.48  Female
 161.46  61.13  Female
 155.72  54.25  Female
 164.19  54.12  Female
 162.30  57.42  Female
 150.72  47.75  Female
 167.95  65.02  Female
 164.25  66.20  Female
 153.20  50.78  Female
 169.81  74.49  Female
 159.66  60.79  Female
 152.84  50.24  Female
 160.74  58.27  Female
 160.37  53.20  Female
 170.72  74.87  Female
 152.81  59.33  Female
 175.18  69.13  Female
 157.21  69.60  Female
 172.06  78.17  Female
 157.64  56.75  Female
 157.97  55.14  Female
 164.43  60.13  Female
 162.46  72.43  Female
 162.37  63.33  Female
 160.06  65.51  Female
 160.91  65.34  Female
 156.81  48.27  Female
 165.91  70.06  Female
 157.06  53.68  Female
 168.03  65.84  Female
 168.71  64.45  Female
 161.36  59.78  Female
 165.61  67.16  Female
 165.62  59.06  Female
 171.35  70.89  Female
 159.97  58.92  Female
 157.88  55.23  Female
 166.10  64.82  Female
 174.81  79.38  Female
 173.19  72.12  Female
 152.51  44.01  Female
 156.04  54.24  Female
 171.26  75.71  Female
 161.49  53.38  Female
 167.11  54.27  Female
 159.10  61.96  Female
 162.11  62.05  Female
 164.86  61.14  Female
 158.56  53.48  Female
 151.76  46.42  Female
 162.29  67.56  Female
 165.55  65.91  Female
 167.08  61.98  Female
 155.64  50.02  Female
 145.29  47.15  Female
 165.13  65.03  Female
 158.73  62.17  Female
 151.73  58.51  Female
 168.86  67.37  Female
 154.84  55.85  Female
 158.73  53.81  Female
 165.71  70.48  Female
 161.98  58.18  Female
 149.53  41.84  Female
 151.95  63.28  Female
 163.76  66.59  Female
 159.05  58.03  Female
 163.22  55.50  Female
 166.44  58.47  Female
 158.40  67.44  Female
 165.17  62.06  Female
 160.85  65.43  Female
 175.10  71.45  Female
 161.20  60.79  Female
 165.31  62.21  Female
 153.89  52.80  Female
 160.54  60.63  Female
 156.53  53.86  Female
 148.30  46.29  Female
 169.29  71.76  Female
 148.65  58.40  Female
 160.66  65.23  Female
 176.39  77.02  Female
 158.62  55.60  Female
 160.19  42.37  Female
 160.75  54.99  Female
 167.89  70.10  Female
 163.91  56.68  Female
 162.71  59.55  Female
 162.24  59.05  Female
 176.81  77.11  Female
 171.17  76.93  Female
 159.64  57.83  Female
 159.86  56.37  Female
 168.05  70.71  Female
 161.04  65.90  Female
 166.30  70.56  Female
 152.39  52.52  Female
 158.94  50.51  Female
 154.48  60.72  Female
 162.78  57.59  Female
 158.11  55.34  Female
 163.80  67.22  Female
 153.41  57.59  Female
 156.16  49.00  Female
 163.82  63.41  Female
 152.20  56.94  Female
 142.41  40.62  Female
 171.26  71.34  Female
 159.11  52.07  Female
 151.80  47.69  Female
 167.63  64.35  Female
 151.92  49.73  Female
 171.94  74.33  Female
 154.97  49.42  Female
 156.95  56.09  Female
 161.10  60.15  Female
 155.78  63.40  Female
 162.56  66.07  Female
 176.06  70.06  Female
 156.45  55.43  Female
 164.81  59.24  Female
 168.31  64.08  Female
 162.76  60.03  Female
 157.29  59.74  Female
 161.93  58.90  Female
 162.55  59.22  Female
 153.17  54.70  Female
 167.78  71.51  Female
 173.84  69.65  Female
 164.31  53.98  Female
 161.58  56.12  Female
 147.24  53.84  Female
 160.00  61.98  Female
 159.15  59.74  Female
 167.10  72.94  Female
 153.02  61.46  Female
 163.87  56.50  Female
 163.67  68.90  Female
 157.04  55.00  Female
 159.86  57.93  Female
 155.03  50.49  Female
 161.06  58.59  Female
 145.98  43.68  Female
 159.84  61.95  Female
 168.15  68.64  Female
 151.39  52.26  Female
 162.21  53.04  Female
 159.97  70.04  Female
 160.06  59.87  Female
 168.70  64.83  Female
 165.06  67.20  Female
 150.54  45.65  Female
 174.52  74.88  Female
 163.66  62.59  Female
 160.21  57.91  Female
 170.36  72.75  Female
 159.38  63.44  Female
 168.57  70.94  Female
 152.73  55.75  Female
 159.37  60.20  Female
 171.31  73.67  Female
 164.48  64.46  Female
 157.96  54.32  Female
 160.88  57.32  Female
 168.35  65.71  Female
 152.13  58.58  Female
 160.57  64.59  Female
 175.51  80.28  Female
 168.06  62.60  Female
 155.67  54.21  Female
 153.10  48.46  Female
 160.57  63.38  Female
 161.33  54.79  Female
 157.01  52.72  Female
 169.05  71.96  Female
 163.79  60.46  Female
 154.61  54.57  Female
 161.56  61.97  Female
 155.72  55.28  Female
 160.17  52.82  Female
 142.49  47.60  Female
 160.51  57.29  Female
 160.11  63.17  Female
 169.98  66.16  Female
 164.60  72.51  Female
 163.85  61.05  Female
 176.03  81.08  Female
 155.89  50.48  Female
 167.07  72.95  Female
 173.89  79.89  Female
 152.65  55.67  Female
 158.87  56.22  Female
 166.63  68.69  Female
 171.84  79.29  Female
 163.51  58.64  Female
 154.72  56.16  Female
 157.46  50.31  Female
 150.20  58.75  Female
 159.68  50.55  Female
 165.37  64.53  Female
 156.62  51.05  Female
 148.93  46.47  Female
 176.88  80.54  Female
 171.58  72.89  Female
 157.94  61.50  Female
 158.27  61.79  Female
 154.58  51.80  Female
 168.06  66.52  Female
 147.64  44.63  Female
 166.74  65.27  Female
 168.85  67.67  Female
 161.61  65.33  Female
 158.53  62.16  Female
 166.27  72.13  Female
 161.09  56.55  Female
 155.87  56.65  Female
 162.87  66.58  Female
 150.74  45.39  Female
 166.24  67.94  Female
 146.79  46.85  Female
 149.93  52.98  Female
 168.09  64.68  Female
 162.60  62.00  Female
 164.06  70.26  Female
 165.35  64.57  Female
 154.26  51.35  Female
 158.54  58.85  Female
 151.00  50.85  Female
 148.57  42.26  Female
 160.31  65.88  Female
 158.49  55.11  Female
 163.11  76.44  Female
 159.98  63.00  Female
 159.10  56.23  Female
 151.73  56.62  Female
 159.27  61.49  Female
 147.66  40.52  Female
 166.97  61.52  Female
 154.55  44.32  Female
 160.44  62.60  Female
 161.30  56.01  Female
 160.30  61.59  Female
 175.72  79.82  Female
 165.39  69.79  Female
 159.20  49.50  Female
 162.51  62.15  Female
 161.67  56.96  Female
 165.97  63.76  Female
 162.74  58.31  Female
 173.68  71.44  Female
 155.24  45.85  Female
 164.00  62.33  Female
 176.15  82.84  Female
 161.02  60.92  Female
 144.18  35.91  Female
 162.13  60.09  Female
 149.48  54.17  Female
 168.27  74.18  Female
 160.21  60.97  Female
 161.96  60.14  Female
 158.79  58.58  Female
 157.04  56.16  Female
 161.27  55.87  Female
 154.99  54.62  Female
 161.26  60.38  Female
 156.28  53.36  Female
 159.14  55.67  Female
 163.05  62.51  Female
 167.13  71.34  Female
 162.02  54.80  Female
 155.41  49.70  Female
 150.76  48.12  Female
 159.27  64.76  Female
 157.29  51.54  Female
 157.46  59.60  Female
 147.73  47.69  Female
 171.23  66.83  Female
 157.67  54.27  Female
 166.37  72.15  Female
 159.04  58.13  Female
 163.66  73.71  Female
 161.16  59.87  Female
 162.65  65.53  Female
 159.68  55.68  Female
 157.09  50.33  Female
 159.50  58.42  Female
 153.41  51.19  Female
 157.30  64.15  Female
 168.84  73.73  Female
 156.49  56.48  Female
 158.95  64.12  Female
 157.57  54.16  Female
 157.16  55.57  Female
 164.68  62.82  Female
 149.65  50.49  Female
 161.35  61.94  Female
 158.38  56.27  Female
 167.32  70.71  Female
 165.00  64.16  Female
 169.47  55.69  Female
 155.73  51.48  Female
 161.29  55.82  Female
 164.23  65.23  Female
 176.33  82.47  Female
 158.34  48.53  Female
 162.42  57.59  Female
 171.74  79.06  Female
 170.48  69.92  Female
 153.72  60.56  Female
 157.06  64.21  Female
 168.85  66.48  Female
 173.87  77.81  Female
 173.17  65.46  Female
 155.24  49.18  Female
 161.03  66.04  Female
 168.46  67.42  Female
 167.76  65.00  Female
 164.45  75.80  Female
 171.48  72.54  Female
 156.91  51.32  Female
 165.57  61.42  Female
 153.48  59.24  Female
 161.19  57.74  Female
 157.72  52.95  Female
 161.71  60.00  Female
 152.53  52.45  Female
 163.14  63.94  Female
 163.41  62.92  Female
 153.94  49.46  Female
 162.37  60.30  Female
 161.97  61.11  Female
 155.47  47.40  Female
 163.13  69.38  Female
 157.51  56.82  Female
 157.93  65.39  Female
 152.02  46.13  Female
 161.65  61.42  Female
 165.06  64.08  Female
 158.69  60.10  Female
 152.87  46.30  Female
 164.16  62.21  Female
 156.02  67.17  Female
 163.51  70.33  Female
 156.12  54.75  Female
 164.21  61.24  Female
 163.04  60.48  Female
 174.53  81.12  Female
 163.30  66.53  Female
 161.50  66.96  Female
 165.66  62.84  Female
 168.57  62.26  Female
 156.51  53.12  Female
 164.58  69.35  Female
 154.14  53.55  Female
 176.62  74.28  Female
 168.09  71.56  Female
 166.19  65.01  Female
 150.28  49.83  Female
 165.85  64.20  Female
 153.05  52.33  Female
 163.66  72.26  Female
 150.84  49.75  Female
 164.69  62.45  Female
 166.66  56.01  Female
 170.01  64.95  Female
 161.73  61.60  Female
 146.72  40.72  Female
 174.63  79.17  Female
 167.54  68.37  Female
 163.25  55.21  Female
 169.01  68.47  Female
 169.76  70.75  Female
 169.49  73.74  Female
 162.26  63.13  Female
 145.18  42.75  Female
 169.66  57.64  Female
 154.46  54.85  Female
 171.77  76.96  Female
 160.13  53.08  Female
 152.16  47.91  Female
 156.29  57.30  Female
 167.67  66.76  Female
 167.21  66.73  Female
 157.62  52.50  Female
 170.29  63.86  Female
 157.81  56.82  Female
 153.12  57.58  Female
 165.05  63.67  Female
 156.78  60.89  Female
 172.52  78.08  Female
 164.70  65.06  Female
 165.13  68.57  Female
 165.24  68.53  Female
 165.66  68.23  Female
 173.57  72.15  Female
 168.75  58.67  Female
 146.80  51.00  Female
 160.19  59.63  Female
 151.82  57.63  Female
 147.62  52.79  Female
 147.16  44.31  Female
 149.41  49.14  Female
 166.48  64.72  Female
 165.95  66.71  Female
 160.05  52.59  Female
 166.95  62.51  Female
 168.83  69.30  Female
 161.64  59.60  Female
 151.44  48.70  Female
 162.45  67.29  Female
 158.40  51.67  Female
 162.79  62.04  Female
 164.71  63.12  Female
 158.89  61.53  Female
 155.65  61.26  Female
 160.61  62.96  Female
 161.08  65.70  Female
 152.72  49.61  Female
 172.32  77.89  Female
 160.20  66.15  Female
 161.04  66.94  Female
 159.23  52.73  Female
 159.20  54.83  Female
 161.51  53.26  Female
 160.86  57.19  Female
 148.74  59.59  Female
 165.27  72.93  Female
 162.25  65.26  Female
 166.33  65.49  Female
 165.62  56.78  Female
 163.98  68.61  Female
 153.57  56.90  Female
 164.90  69.34  Female
 170.49  74.98  Female
 183.97  80.71  Female
 165.69  79.13  Female
 154.47  49.30  Female
 156.65  61.09  Female
 166.37  77.61  Female
 162.14  60.67  Female
 163.22  65.34  Female
 156.74  60.28  Female
 162.33  58.09  Female
 149.93  48.24  Female
 164.59  66.23  Female
 166.24  68.18  Female
 157.21  58.30  Female
 144.49  45.29  Female
 150.22  46.72  Female
 161.23  57.75  Female
 154.09  50.42  Female
 159.98  58.71  Female
 177.32  73.76  Female
 168.85  74.77  Female
 155.23  51.90  Female
 168.58  67.79  Female
 171.15  65.45  Female
 163.58  73.72  Female
 161.29  57.53  Female
 168.12  67.84  Female
 158.45  53.43  Female
 162.48  66.35  Female
 161.38  54.93  Female
 165.79  60.58  Female
 157.55  51.65  Female
 162.06  54.70  Female
 167.79  71.90  Female
 166.13  71.68  Female
 150.86  56.33  Female
 165.43  59.03  Female
 159.57  57.50  Female
 165.81  71.65  Female
 153.41  52.34  Female
 150.29  48.14  Female
 162.54  63.43  Female
 158.72  56.32  Female
 166.69  69.76  Female
 163.42  61.24  Female
 172.51  71.64  Female
 161.97  65.18  Female
 154.99  48.46  Female
 155.73  52.51  Female
 160.30  53.47  Female
 173.48  68.09  Female
 154.15  56.95  Female
 146.18  44.74  Female
 149.12  54.54  Female
 159.27  45.46  Female
 164.00  69.65  Female
 160.23  58.27  Female
 170.32  65.46  Female
 155.99  48.21  Female
 169.00  70.46  Female
 162.04  66.16  Female
 160.34  61.79  Female
 156.86  52.42  Female
 168.13  66.02  Female
 156.69  53.35  Female
 154.73  51.72  Female
 158.41  59.75  Female
 171.03  76.47  Female
 171.31  72.69  Female
 166.87  64.47  Female
 163.82  57.41  Female
 170.73  69.84  Female
 164.27  65.20  Female
 167.86  63.64  Female
 156.83  60.13  Female
 165.04  56.10  Female
 160.51  63.67  Female
 156.81  55.82  Female
 163.11  62.13  Female
 168.12  57.31  Female
 159.48  57.33  Female
 158.25  63.13  Female
 157.42  64.33  Female
 160.48  56.65  Female
 161.45  68.61  Female
 162.07  55.68  Female
 149.15  48.10  Female
 166.22  66.65  Female
 160.83  58.64  Female
 160.36  57.36  Female
 157.96  57.56  Female
 155.48  51.21  Female
 164.38  65.28  Female
 169.52  65.49  Female
 157.13  60.14  Female
 160.41  64.17  Female
 171.25  67.39  Female
 159.15  54.91  Female
 172.70  78.10  Female
 160.37  64.29  Female
 162.89  55.01  Female
 144.96  42.52  Female
 173.77  74.28  Female
 158.99  66.21  Female
 176.29  71.15  Female
 160.41  61.96  Female
 147.62  46.30  Female
 165.82  56.75  Female
 154.33  53.05  Female
 171.68  68.20  Female
 163.65  62.69  Female
 155.33  61.42  Female
 157.00  57.71  Female
 170.49  67.50  Female
 158.88  59.46  Female
 170.55  70.67  Female
 164.59  69.31  Female
 167.55  67.48  Female
 157.70  56.89  Female
 163.04  51.02  Female
 164.15  62.64  Female
 158.15  67.10  Female
 159.46  63.67  Female
 160.21  70.42  Female
 163.23  68.06  Female
 171.24  71.06  Female
 163.46  62.73  Female
 167.54  70.79  Female
 161.88  68.59  Female
 178.71  84.29  Female
 167.78  65.82  Female
 162.25  56.77  Female
 167.18  69.54  Female
 139.38  35.65  Female
 157.99  57.70  Female
 171.28  77.53  Female
 170.36  70.16  Female
 162.70  64.85  Female
 148.35  48.42  Female
 150.24  47.17  Female
 166.32  61.20  Female
 157.73  56.42  Female
 168.55  69.85  Female
 172.39  67.06  Female
 166.18  66.68  Female
 162.05  61.20  Female
 170.24  82.45  Female
 167.29  75.02  Female
 158.39  54.72  Female
 149.15  50.13  Female
 186.41  86.20  Female
 163.22  63.60  Female
 155.42  56.45  Female
 153.37  52.17  Female
 169.22  69.06  Female
 162.44  59.62  Female
 167.50  65.80  Female
 157.13  60.08  Female
 169.38  64.83  Female
 173.39  72.02  Female
 174.58  74.43  Female
 158.27  47.69  Female
 160.21  66.62  Female
 144.30  38.17  Female
 162.80  58.24  Female
 165.96  63.16  Female
 157.40  60.21  Female
 172.97  69.02  Female
 159.37  60.45  Female
 157.14  53.86  Female
 156.79  60.19  Female
 168.17  63.72  Female
 170.56  70.89  Female
 167.99  68.97  Female
 163.69  64.77  Female
 158.42  58.66  Female
 154.03  53.58  Female
 163.88  58.87  Female
 153.39  56.68  Female
 152.25  46.47  Female
 154.73  54.85  Female
 172.72  71.91  Female
 167.41  67.60  Female
 159.99  64.65  Female
 160.99  56.99  Female
 174.27  79.36  Female
 162.80  66.50  Female
 170.46  73.74  Female
 151.17  56.64  Female
 158.08  54.61  Female
 164.95  67.65  Female
 172.02  73.18  Female
 162.40  64.85  Female
 165.65  70.57  Female
 161.95  68.95  Female
 162.55  65.01  Female
 167.34  62.99  Female
 171.91  79.37  Female
 163.55  56.97  Female
 170.26  70.06  Female
 145.07  44.80  Female
 159.76  53.25  Female
 162.67  62.93  Female
 172.16  73.54  Female
 152.43  51.65  Female
 156.06  57.28  Female
 151.75  43.51  Female
 163.41  62.90  Female
 155.05  51.33  Female
 164.17  62.65  Female
 167.88  69.51  Female
 151.40  49.61  Female
 166.37  69.35  Female
 167.91  70.11  Female
 170.45  68.89  Female
 155.71  57.63  Female
 154.49  57.80  Female
 155.90  58.25  Female
 175.10  70.61  Female
 164.88  68.70  Female
 165.87  67.78  Female
 158.71  52.82  Female
 171.40  72.96  Female
 150.94  42.97  Female
 169.93  64.09  Female
 159.63  69.21  Female
 156.05  57.13  Female
 164.21  65.08  Female
 150.80  53.86  Female
 164.67  69.36  Female
 161.30  62.69  Female
 152.17  52.39  Female
 170.71  77.63  Female
 152.76  53.88  Female
 163.28  61.66  Female
 172.58  76.60  Female
 156.09  47.31  Female
 158.35  58.94  Female
 157.38  60.18  Female
 179.68  81.66  Female
 157.56  49.06  Female
 163.24  63.75  Female
 160.40  56.86  Female
 161.83  63.01  Female
 162.51  67.04  Female
 164.91  67.09  Female
 160.88  62.57  Female
 177.45  80.90  Female
 167.42  72.21  Female
 170.50  76.22  Female
 168.20  65.62  Female
 160.85  61.86  Female
 157.27  57.54  Female
 146.77  57.21  Female
 149.20  43.88  Female
 160.07  62.54  Female
 154.99  54.49  Female
 171.89  70.98  Female
 154.52  56.15  Female
 160.86  73.96  Female
 168.91  65.20  Female
 154.75  59.84  Female
 159.56  55.52  Female
 159.63  60.03  Female
 166.85  64.64  Female
 154.79  57.47  Female
 153.24  39.03  Female
 165.29  64.31  Female
 163.95  56.68  Female
 166.06  61.77  Female
 158.12  61.65  Female
 166.55  62.83  Female
 173.49  76.19  Female
 164.38  63.28  Female
 159.97  59.91  Female
 154.32  49.95  Female
 152.39  51.54  Female
 155.49  52.45  Female
 168.11  69.99  Female
 155.67  59.99  Female
 159.60  59.94  Female
 160.27  60.58  Female
 162.09  59.96  Female
 168.08  66.12  Female
 165.47  62.78  Female
 145.44  46.13  Female
 148.40  47.96  Female
 169.72  67.87  Female
 161.79  57.11  Female
 155.62  58.00  Female
 176.36  73.72  Female
 159.98  58.58  Female
 162.72  51.73  Female
 164.73  66.91  Female
 172.24  62.63  Female
 159.56  56.89  Female
 153.85  55.74  Female
 156.52  49.76  Female
 168.39  61.05  Female
 155.58  49.74  Female
 168.47  71.49  Female
 166.20  63.36  Female
 161.77  61.84  Female
 153.16  54.19  Female
 161.57  61.97  Female
 161.39  60.59  Female
 162.19  66.97  Female
 164.73  63.63  Female
 164.27  59.10  Female
 155.92  55.79  Female
 159.59  66.42  Female
 152.86  59.58  Female
 161.23  59.25  Female
 162.34  63.78  Female
 161.74  67.98  Female
 155.48  53.69  Female
 162.18  65.65  Female
 164.23  59.46  Female
 159.32  71.78  Female
 152.53  56.54  Female
 162.77  60.91  Female
 165.64  67.57  Female
 162.69  65.61  Female
 170.45  73.46  Female
 159.62  61.22  Female
 170.13  72.04  Female
 162.56  53.72  Female
 171.01  71.91  Female
 152.98  54.86  Female
 156.77  54.53  Female
 159.53  62.39  Female
 156.07  57.87  Female
 163.85  62.86  Female
 161.18  62.68  Female
 168.78  69.15  Female
 158.38  56.56  Female
 161.59  61.10  Female
 165.53  68.35  Female
